ÀÏÀÚ,±¸ºÐ,°è,05½Ã,06½Ã,07½Ã,08½Ã,09½Ã,10½Ã,11½Ã,12½Ã,13½Ã,14½Ã,15½Ã,16½Ã,17½Ã,18½Ã,19½Ã,20½Ã,21½Ã,22½Ã,23½Ã,24½Ã,01½Ã,02½Ã,03½Ã,04½Ã
2021-12-20,½ÂÂ÷,178268 ,3722 ,8803 ,21689 ,19785 ,9009 ,6554 ,7196 ,7486 ,7617 ,7628 ,8987 ,10154 ,15557 ,18325 ,7805 ,7455 ,6721 ,2827 ,916 ,19 ,2 ,0 ,0 ,11 
2021-12-20,ÇÏÂ÷,176404 ,986 ,5078 ,12556 ,22292 ,9501 ,6032 ,6398 ,6669 ,7606 ,7312 ,8378 ,9374 ,12876 ,21164 ,14666 ,8780 ,8742 ,5483 ,2249 ,252 ,5 ,0 ,0 ,5 
2021-12-21,½ÂÂ÷,182139 ,3641 ,8497 ,21901 ,20279 ,9109 ,6679 ,7186 ,7420 ,7637 ,7605 ,8864 ,11061 ,16278 ,18550 ,7986 ,7799 ,7662 ,2993 ,968 ,14 ,0 ,3 ,0 ,7 
2021-12-21,ÇÏÂ÷,180146 ,948 ,5082 ,12707 ,22452 ,9659 ,6114 ,6358 ,6775 ,7476 ,7483 ,8296 ,9693 ,13542 ,21290 ,14943 ,9037 ,9589 ,5887 ,2531 ,276 ,0 ,2 ,0 ,6 
2021-12-22,½ÂÂ÷,184288 ,3660 ,8338 ,21626 ,20250 ,9212 ,6670 ,7353 ,7708 ,7993 ,7964 ,9245 ,11025 ,17134 ,19007 ,7912 ,7613 ,7453 ,3090 ,997 ,25 ,4 ,1 ,0 ,8 
2021-12-22,ÇÏÂ÷,182225 ,923 ,5008 ,12521 ,22616 ,9587 ,6154 ,6306 ,7075 ,7765 ,7585 ,8608 ,9591 ,14087 ,22038 ,14850 ,8902 ,9548 ,6085 ,2661 ,308 ,3 ,1 ,0 ,3 
2021-12-23,½ÂÂ÷,185046 ,3525 ,8284 ,21325 ,20030 ,9175 ,6768 ,7274 ,7831 ,8062 ,8137 ,9548 ,11491 ,16395 ,18481 ,7984 ,8190 ,8347 ,3109 ,1045 ,31 ,5 ,0 ,0 ,9 
2021-12-23,ÇÏÂ÷,183231 ,934 ,4983 ,12393 ,22054 ,9691 ,6217 ,6474 ,6995 ,7902 ,7798 ,8713 ,10068 ,13866 ,21412 ,14606 ,9351 ,10222 ,6350 ,2829 ,364 ,2 ,0 ,0 ,7 
2021-12-24,½ÂÂ÷,191460 ,3349 ,7693 ,19454 ,18914 ,8990 ,7144 ,7835 ,8770 ,9089 ,9174 ,10969 ,13270 ,18596 ,19528 ,8697 ,7523 ,8340 ,3183 ,898 ,25 ,3 ,2 ,0 ,14 
2021-12-24,ÇÏÂ÷,189740 ,892 ,4807 ,11444 ,20750 ,9459 ,6168 ,7068 ,7664 ,9064 ,8712 ,10253 ,11780 ,16450 ,22933 ,15195 ,8340 ,9485 ,6347 ,2561 ,353 ,5 ,4 ,0 ,6 
2021-12-25,½ÂÂ÷,116795 ,1627 ,2229 ,3235 ,4697 ,5861 ,6323 ,7190 ,8802 ,8791 ,8660 ,9287 ,10082 ,8872 ,7164 ,5547 ,6195 ,8405 ,2952 ,804 ,59 ,0 ,1 ,0 ,12 
2021-12-25,ÇÏÂ÷,115186 ,464 ,2042 ,2317 ,3666 ,4852 ,5486 ,6160 ,7852 ,8771 ,8630 ,8870 ,9759 ,9140 ,8250 ,6281 ,5493 ,8618 ,5815 ,2311 ,404 ,0 ,1 ,0 ,4 
2021-12-26,½ÂÂ÷,83807 ,1107 ,1524 ,2330 ,3447 ,4448 ,4476 ,5128 ,6114 ,6400 ,6410 ,6745 ,6833 ,6405 ,5432 ,4378 ,4725 ,5165 ,2101 ,596 ,35 ,1 ,0 ,0 ,7 
2021-12-26,ÇÏÂ÷,83269 ,330 ,1283 ,1537 ,2721 ,3846 ,4022 ,4227 ,5520 ,5997 ,6253 ,6514 ,6779 ,6665 ,6305 ,5021 ,4466 ,5936 ,3930 ,1620 ,291 ,1 ,2 ,0 ,3 
2021-12-27,½ÂÂ÷,170520 ,3375 ,7952 ,20221 ,18408 ,8333 ,6063 ,6628 ,7246 ,7421 ,7513 ,9055 ,10063 ,15210 ,17862 ,7499 ,7088 ,6830 ,2816 ,895 ,28 ,3 ,1 ,0 ,10 
2021-12-27,ÇÏÂ÷,168187 ,883 ,4639 ,11602 ,20708 ,8913 ,5473 ,5759 ,6432 ,7198 ,7228 ,8171 ,9150 ,12737 ,20465 ,14028 ,8295 ,8589 ,5529 ,2105 ,272 ,2 ,3 ,0 ,6 
2021-12-28,½ÂÂ÷,177192 ,3424 ,8019 ,20789 ,19643 ,8862 ,6344 ,7026 ,7476 ,7565 ,7748 ,9093 ,10943 ,15808 ,18008 ,7450 ,7549 ,7434 ,3064 ,904 ,26 ,5 ,1 ,0 ,11 
2021-12-28,ÇÏÂ÷,174941 ,944 ,4855 ,11739 ,21760 ,9177 ,5825 ,6334 ,6649 ,7373 ,7361 ,8379 ,9553 ,13268 ,20979 ,13796 ,8683 ,9490 ,6131 ,2338 ,297 ,6 ,0 ,0 ,4 
2021-12-29,½ÂÂ÷,183759 ,3506 ,7968 ,20596 ,19609 ,9124 ,6827 ,7311 ,7889 ,8210 ,8261 ,9766 ,11664 ,16987 ,18387 ,7766 ,7678 ,8079 ,3119 ,965 ,28 ,6 ,1 ,0 ,12 
2021-12-29,ÇÏÂ÷,181889 ,940 ,4926 ,11888 ,21907 ,9409 ,6116 ,6501 ,7168 ,8057 ,7984 ,8904 ,10225 ,14105 ,21503 ,14212 ,8890 ,10048 ,6321 ,2485 ,285 ,5 ,4 ,0 ,6 
2021-12-30,½ÂÂ÷,179930 ,3350 ,7637 ,19489 ,18840 ,8786 ,6770 ,7184 ,7906 ,8266 ,8301 ,9771 ,11697 ,16104 ,17517 ,7719 ,7752 ,8675 ,3142 ,986 ,26 ,4 ,1 ,0 ,7 
2021-12-30,ÇÏÂ÷,177546 ,854 ,4648 ,11134 ,20562 ,9068 ,6004 ,6378 ,6987 ,8113 ,7921 ,9071 ,10395 ,13993 ,20803 ,13341 ,8619 ,10223 ,6575 ,2533 ,315 ,4 ,2 ,0 ,3 
2021-12-31,½ÂÂ÷,174326 ,2909 ,6408 ,16498 ,16539 ,8099 ,6682 ,7608 ,9037 ,9454 ,10152 ,12277 ,13378 ,15802 ,14297 ,7424 ,6647 ,7039 ,3078 ,961 ,23 ,0 ,0 ,0 ,14 
2021-12-31,ÇÏÂ÷,173300 ,808 ,4018 ,9320 ,17953 ,8464 ,5898 ,6582 ,7866 ,9180 ,9847 ,11748 ,13145 ,15479 ,17738 ,11416 ,7126 ,8432 ,5659 ,2361 ,250 ,0 ,0 ,0 ,10 
